time,accel_x,accel_y,accel_z,accel_x_scaled,accel_y_scaled,accel_z_scaled,gyro_x,gyro_y,gyro_z,gyro_x_scaled,gyro_y_scaled,gyro_z_scaled,x_rotation,y_rotation,proximity,steering_angle,throttle,count
2019-03-17 10:14:18.557156,2172,4164,11496,-0.0341796875,-0.10888671875,0.7783203125,-933,327,1274,-1.6641221374045803,1.2213740458015268,4.969465648854962,13.18172765223137,5.964349419245013,116.38,-1,90,15
2019-03-17 10:14:18.608433,544,132,16924,-0.0234375,0.107666015625,1.003662109375,-56,-190,626,-3.030534351145038,-0.29770992366412213,9.564885496183207,5.602889077840301,1.5976735272806992,136.11,-1,90,15
2019-03-17 10:14:18.651251,-2716,2372,19124,-0.079833984375,-0.014892578125,1.03369140625,-1270,109,899,-5.0,-1.1755725190839694,8.282442748091603,13.303073059505774,8.063905884179308,135.7,-1,90,16
2019-03-17 10:14:18.691177,1388,-768,15872,-0.1357421875,-0.044921875,0.92578125,-26,234,1405,-3.572519083969466,2.6946564885496183,7.969465648854962,-3.022950687211058,-0.3286892822964281,167.28,0,90,16
2019-03-17 10:14:18.733847,784,-1860,14320,-0.041015625,0.124267578125,1.0068359375,-311,-510,886,-0.4580152671755725,-2.053435114503817,9.236641221374045,1.6018543091564794,-6.404680382687423,130.89,0,0,17
2019-03-17 10:14:18.776637,1464,-208,16672,0.03369140625,0.0400390625,1.1611328125,-935,-505,1342,-9.053435114503817,-1.3740458015267176,10.061068702290076,-1.9277011252914682,-0.579867850853587,115.05,0,0,17
2019-03-17 10:14:18.817304,1368,-140,16640,0.052001953125,0.00927734375,0.958740234375,184,51,117,-1.5572519083969465,1.4885496183206106,-0.9770992366412213,1.509576377035629,-3.8400889456724405,128.04,0,0,17
2019-03-17 10:14:18.859807,4644,1340,12360,0.294677734375,0.00732421875,0.772705078125,-125,136,34,-3.648854961832061,2.66412213740458,-1.83206106870229,13.143423258302573,-6.368296950182709,110.22,0,0,18
2019-03-17 10:14:18.901982,-36,388,16108,0.039794921875,0.0732421875,1.107666015625,-840,752,-62,-6.67175572519084,3.854961832061069,1.8854961832061068,3.102705022416681,-3.328179253911834,129.03,0,0,18
2019-03-17 10:14:18.943961,1096,0,16400,0.095947265625,0.01806640625,1.074951171875,-629,-456,108,-2.0763358778625953,-1.7251908396946565,1.618320610687023,2.0753149986025496,-4.033670003514394,98.38,0,0,19
2019-03-17 10:14:18.984646,1204,884,17624,0.076904296875,0.02392578125,0.955322265625,-326,366,466,-2.427480916030534,2.2595419847328246,2.2977099236641223,1.7851668697046343,-1.0625735640816096,87.66,-1,0,19
2019-03-17 10:14:19.022654,1196,824,16620,0.125732421875,0.06640625,1.015625,-30,-157,887,-1.9694656488549618,-1.2671755725190839,6.687022900763359,-0.7500847291167437,-6.996305997912747,93.22,-1,0,19
2019-03-17 10:14:19.063591,2328,648,14368,0.039794921875,0.102294921875,0.893798828125,-224,471,289,-2.0916030534351147,4.022900763358779,3.015267175572519,1.6650568793776355,-1.6296062078443216,93.2,-1,0,20
2019-03-17 10:14:19.102961,288,-512,18748,0.191650390625,-0.067138671875,0.909912109375,-535,110,14,-4.564885496183206,1.618320610687023,-1.5190839694656488,3.980852109273787,1.073063144395088,124.83,-1,90,20
2019-03-17 10:14:19.142945,1560,864,14696,0.02880859375,0.11083984375,1.275634765625,139,113,259,-3.1908396946564888,1.6641221374045803,-0.6717557251908397,-3.140560748864072,5.800028545471378,124.86,-1,90,21
2019-03-17 10:14:19.180883,-10684,-3308,22064,-0.316650390625,-0.06884765625,1.25244140625,253,1247,-498,-2.5801526717557253,4.1603053435114505,0.2900763358778626,8.378982575954238,-1.4079075890146355,92.3,-1,90,21
2019-03-17 10:14:19.218449,368,-776,18136,0.04248046875,0.024658203125,1.064208984375,-1199,-1436,147,-2.122137404580153,-9.67175572519084,1.6564885496183206,0.18538243612212568,1.680366428593816,137.41,-1,90,22
2019-03-17 10:14:19.258051,-2604,1304,16868,-0.20166015625,0.03955078125,1.11083984375,-440,1610,484,-3.4656488549618323,11.572519083969466,2.3740458015267176,4.260663861241581,-10.23384427725632,93.17,-1,90,22
2019-03-17 10:14:19.293007,-1116,1172,18220,-0.051513671875,-0.048583984375,0.86474609375,-352,-571,855,0.6183206106870229,-3.0763358778625953,8.732824427480915,-8.86605851760964,2.5320080460798717,137.53,-1,90,22
2019-03-17 10:14:19.333436,-284,420,17240,-0.010009765625,-0.048583984375,1.2939453125,-408,247,322,-3.519083969465649,1.2900763358778626,7.5038167938931295,1.9929603715080677,1.7010374048640922,89.8,-1,90,23
2019-03-17 10:14:19.371014,808,1536,19620,0.1171875,-0.02099609375,0.89111328125,-174,110,1096,-3.7251908396946565,4.351145038167939,9.145038167938932,-5.354681670617844,4.371324497629856,111.54,-1,90,23
2019-03-17 10:14:19.408381,-1544,1632,16744,-0.073486328125,0.1728515625,1.02685546875,-353,-31,590,-0.7862595419847328,-1.4732824427480915,6.038167938931298,5.030524982024271,1.3924662351711876,116.13,0,90,23
2019-03-17 10:14:19.447788,1152,1436,14796,-0.01123046875,0.037109375,0.906982421875,225,-242,957,-0.816793893129771,-0.022900763358778626,1.0229007633587786,-4.768898942642278,6.318497465824851,90.24,0,90,24
2019-03-17 10:14:19.484703,1816,-796,20048,0.11376953125,-0.02880859375,1.24609375,-204,78,1251,-2.0381679389312977,2.5343511450381677,6.801526717557252,6.180094846989378,-0.6207956566893545,131.88,0,90,24
2019-03-17 10:14:19.523415,-3472,2888,19372,-0.149658203125,0.097900390625,1.180419921875,398,-133,629,0.45038167938931295,-0.9618320610687023,1.8854961832061068,1.1983564003955889,-8.710784488244814,80.97,0,90,24
2019-03-17 10:14:19.561423,-392,1088,15276,-0.112060546875,-0.0439453125,1.16845703125,-422,292,-100,-5.419847328244275,-0.3053435114503817,0.16030534351145037,-3.9504437473320344,-4.809156927241582,113.78,-1,90,25
2019-03-17 10:14:19.612465,748,-1492,14328,-0.117431640625,0.088134765625,1.147705078125,-274,394,718,-2.0076335877862594,0.7633587786259542,2.312977099236641,-2.8288200941879262,4.876978809156195,114.3,-1,90,25
2019-03-17 10:14:19.653667,364,2432,20584,0.046142578125,-0.01220703125,0.8212890625,-501,67,776,0.5267175572519084,-0.35877862595419846,5.625954198473282,0.1956427828678729,-5.771187522415154,126.06,-1,90,26
2019-03-17 10:14:19.692395,-336,1216,13780,-0.040283203125,0.039794921875,0.788818359375,623,-341,597,-1.366412213740458,-2.801526717557252,6.244274809160306,-0.9777974880411477,-7.409536227667069,112.69,-1,90,26
2019-03-17 10:14:19.734065,-364,148,16808,0.004638671875,-0.1298828125,0.890625,-345,528,1091,-0.16793893129770993,3.954198473282443,10.633587786259541,-3.35646863426434,-2.2012271006838,136.91,-1,90,27
2019-03-17 10:14:19.774554,-64,-2776,13460,-0.01513671875,-0.0400390625,1.042236328125,-473,140,1135,-0.732824427480916,-1.251908396946565,10.50381679389313,-0.38481990840646685,2.5944190656018815,105.8,-1,90,27
2019-03-17 10:14:19.811742,2876,660,19068,0.04150390625,0.1357421875,0.875,-82,-115,1694,-0.37404580152671757,-2.427480916030534,10.038167938931299,3.4035425308323184,2.2977108232466543,95.33,-1,90,27
2019-03-17 10:14:19.850377,-2136,-880,14152,0.036865234375,-0.07275390625,1.06689453125,-487,753,1126,-5.427480916030534,1.816793893129771,9.51908396946565,-6.833440592500325,-1.8904654393007463,73.96,0,90,28
2019-03-17 10:14:19.886316,-1636,1312,11860,-0.005126953125,-0.0791015625,1.1259765625,-41,101,847,-1.3587786259541985,-5.259541984732825,6.450381679389313,-0.6263997472973175,4.710470440889833,73.81,0,90,28
2019-03-17 10:14:19.922550,-432,-560,16820,-0.108642578125,-0.237548828125,0.89111328125,-737,88,1318,0.6106870229007634,-0.5954198473282443,7.916030534351145,-4.557025259277537,-1.4120793728166667,69.26,1,90,29
2019-03-17 10:14:19.959947,-2064,-324,13708,0.022216796875,0.05712890625,1.2607421875,-372,302,812,-2.16793893129771,-2.015267175572519,6.465648854961832,-0.899098775445232,13.556966136442433,69.18,1,90,29
2019-03-17 10:14:19.994293,-2120,1392,16904,-0.063232421875,0.208984375,0.36962890625,-1189,-148,276,1.1068702290076335,-6.183206106870229,-5.221374045801527,5.509215905140847,7.666308472777306,67.09,1,90,29
2019-03-17 10:14:20.032139,1508,1604,12580,-0.007080078125,0.03662109375,0.739990234375,-1087,18,-1473,-4.862595419847328,0.32061068702290074,-11.98473282442748,10.69794894479558,-5.690294340168159,65.91,1,90,30
2019-03-17 10:14:20.067373,-144,652,9236,0.067138671875,-0.062744140625,1.48193359375,8,-730,-1799,-9.67175572519084,0.8778625954198473,-12.83206106870229,3.6802313024434015,-6.0782031499821425,64.71,1,90,30
2019-03-17 10:14:20.102547,-72,2576,9340,-0.14111328125,0.007568359375,1.117431640625,126,-131,-1867,-5.847328244274809,-1.450381679389313,-16.236641221374047,0.16213343548568532,12.40437315657914,62.61,1,90,30
2019-03-17 10:14:20.138210,-4388,4204,13584,0.158935546875,-0.095458984375,1.087646484375,-673,321,-2248,-7.320610687022901,-0.29770992366412213,-15.053435114503817,8.715912573082067,-9.743293956085592,60.47,1,90,31
2019-03-17 10:14:20.172821,-860,1052,12652,0.064697265625,0.03076171875,1.570068359375,251,410,-2093,-5.893129770992366,5.0,-11.198473282442748,-2.0368183878512327,11.38207951800218,58.74,1,90,31
2019-03-17 10:14:20.207086,-516,-1296,7044,0.01904296875,-0.01611328125,0.615478515625,-645,333,-1610,-1.6946564885496183,2.8396946564885495,-13.778625954198473,12.856827962815256,4.392255925813861,56.5,1,90,31
2019-03-17 10:14:20.243658,412,1716,13336,0.048828125,0.240966796875,0.93359375,-993,-78,-2001,1.9236641221374047,0.007633587786259542,-16.9618320610687,12.277331338390718,-4.780263385781677,55.66,1,90,32
2019-03-17 10:14:20.276868,-3116,1900,5708,0.2392578125,-0.115478515625,0.8203125,-428,102,-2327,-1.0763358778625953,-3.801526717557252,-23.374045801526716,14.453779407514473,3.4422712041859302,54.25,1,90,32
2019-03-17 10:14:20.310904,1876,-632,14080,0.048583984375,0.235595703125,0.822509765625,-718,-26,-1840,-1.2442748091603053,-0.8091603053435115,-15.67175572519084,5.947922876419446,4.089493559797937,52.26,1,90,32
2019-03-17 10:14:20.346427,2348,1736,24368,-0.118896484375,0.231201171875,1.119873046875,-1309,160,-2727,-8.068702290076336,2.351145038167939,-13.221374045801527,21.185181433243553,11.585008248489432,50.11,1,90,33
2019-03-17 10:14:20.379269,24,-668,15888,-0.16015625,-0.022216796875,1.055908203125,-687,-264,-3210,-6.7251908396946565,-4.343511450381679,-22.27480916030534,24.606869825721727,-2.4193540652566767,48.57,1,90,33
2019-03-17 10:14:20.413289,-1272,-2132,11840,0.158203125,-0.00439453125,0.50390625,-131,-619,-3057,3.3206106870229006,-3.633587786259542,-25.282442748091604,-6.200816203567688,0.7986654865141263,47.83,1,90,33
2019-03-17 10:14:20.448981,-1676,-1076,10224,0.079345703125,-0.171630859375,1.562255859375,-20,-251,-2782,-1.6946564885496183,-4.229007633587786,-24.6793893129771,3.6134892913107257,-1.499845350252224,74.54,1,90,34
2019-03-17 10:14:20.484233,2308,360,19368,0.18603515625,0.0302734375,1.359130859375,-6,156,-3071,-1.8854961832061068,3.549618320610687,-21.83969465648855,5.55257849610926,-4.3861678449790755,68.91,1,0,34
2019-03-17 10:14:20.521912,1952,-340,15212,0.112060546875,0.013427734375,0.98583984375,-190,56,-2871,1.9312977099236641,-1.4580152671755726,-19.81679389312977,1.4785504411808323,-7.42983788222197,61.91,1,0,35
2019-03-17 10:14:20.558207,792,452,15280,0.048583984375,0.04296875,0.87060546875,97,-401,-2567,2.83206106870229,-0.4122137404580153,-22.236641221374047,0.647313932361804,-5.9663803047120085,61.21,0,0,35
2019-03-17 10:14:20.593100,2636,-276,15688,0.27978515625,-0.08447265625,1.147705078125,660,-830,-2478,4.564885496183206,-4.480916030534351,-19.793893129770993,5.671131675368593,-7.084611693580069,59.98,0,0,35
2019-03-17 10:14:20.644510,0,2212,20044,0.107421875,0.095947265625,1.314697265625,-394,996,-1842,-2.7404580152671754,4.198473282442748,-12.282442748091603,4.011368981840422,-4.010192595188042,54.99,0,0,36
2019-03-17 10:14:20.679059,1096,512,16992,0.07177734375,0.037109375,0.970458984375,-689,-469,-1407,-4.190839694656488,-1.282442748091603,-10.465648854961833,2.9091435795540517,-8.139630207842423,55.51,0,0,36
2019-03-17 10:14:20.714866,1584,160,13656,0.01904296875,0.09716796875,0.853271484375,-202,403,-826,-2.236641221374046,4.366412213740458,-7.33587786259542,4.177784498231072,-3.0739505020702143,36.23,-1,0,36
2019-03-17 10:14:20.750948,5856,-376,14064,0.351318359375,-0.0048828125,1.18505859375,-504,-2675,-551,-6.33587786259542,-14.206106870229007,-7.221374045801527,-6.178003751218858,-25.676934828467147,31.61,-1,-90,37
2019-03-17 10:14:20.783299,6660,2380,10988,0.379150390625,-0.139404296875,0.83349609375,-817,1906,-133,-7.977099236641221,14.083969465648854,1.8549618320610688,-2.11925122070492,-11.989374028188458,86.4,-1,-90,37
2019-03-17 10:14:20.823064,3732,-1824,18336,0.266357421875,-0.096923828125,1.00048828125,-801,426,230,-6.00763358778626,2.030534351145038,-1.0381679389312977,9.644312041826744,-11.736154619541793,89.11,-1,-90,38
2019-03-17 10:14:20.860269,4156,-480,19776,0.256591796875,0.076904296875,1.1875,-375,498,313,-3.068702290076336,3.549618320610687,3.5114503816793894,5.456502624998486,-12.511410702488686,70.62,-1,-90,38
2019-03-17 10:14:20.899359,4308,1952,16920,0.26416015625,0.13623046875,0.919189453125,-413,-208,252,-1.5038167938931297,-3.053435114503817,2.519083969465649,4.532050895445451,-13.249023945347819,45.48,-1,-90,39
2019-03-17 10:14:20.935304,2112,1784,16616,0.173583984375,0.0654296875,1.0400390625,-501,498,-264,-1.5114503816793894,1.6870229007633588,-1.3740458015267176,6.596959971117665,-5.41384100381142,86.93,-1,-90,39
2019-03-17 10:14:20.971729,1400,672,16948,0.064697265625,0.020263671875,1.0361328125,-441,463,-349,-0.2900763358778626,3.236641221374046,-2.6793893129770994,-0.4870708746654858,-3.2262762096680238,46.97,-1,-90,39
2019-03-17 10:14:21.006890,1184,1064,17740,-0.03955078125,-0.065185546875,1.0791015625,-634,-121,-622,-3.8625954198473282,-1.8244274809160306,-1.0381679389312977,-2.1823181547116115,-4.764401410588176,88.19,-1,-90,40
2019-03-17 10:14:21.046791,1272,-1248,15540,0.117919921875,0.066650390625,1.016357421875,-299,504,-111,-3.5419847328244276,3.595419847328244,1.7786259541984732,-1.1413590676827023,-5.302983202268446,69.23,-1,-90,40
2019-03-17 10:14:21.086505,1668,-156,15872,0.017333984375,0.09716796875,1.021240234375,-463,-17,253,-3.633587786259542,0.45038167938931295,1.8854961832061068,-0.5976275787179411,-1.8836062964019955,72.19,-1,-90,40
2019-03-17 10:14:21.124935,2148,-88,16040,0.046630859375,0.041259765625,0.858642578125,-52,-89,-370,-0.5419847328244275,0.007633587786259542,-1.549618320610687,-2.447753689798444,-2.6702513169190554,55.15,-1,-90,41
2019-03-17 10:14:21.160443,-392,-908,18024,0.053466796875,0.004150390625,0.935302734375,-239,-299,-125,1.0,-1.6870229007633588,-1.5648854961832062,4.3492253594895205,0.05644575961029149,52.93,-1,-90,41
2019-03-17 10:14:21.195599,796,64,17332,0.1259765625,-0.12890625,0.87353515625,-495,399,-119,-2.236641221374046,1.4198473282442747,-1.2366412213740459,-1.2963508134927508,-2.6832745787650367,52.96,-1,-90,41
2019-03-17 10:14:21.230801,1472,-736,20836,0.109130859375,-0.02197265625,1.335693359375,134,-64,105,0.25190839694656486,-0.549618320610687,-1.9236641221374047,-0.023336308109553828,-4.582230261624934,34.29,-1,-90,42
2019-03-17 10:14:21.262617,-960,2228,12392,0.00927734375,0.039794921875,0.724609375,-550,413,-14,-1.3435114503816794,1.2061068702290076,0.9312977099236641,3.956950108883477,-7.535818228973601,32.45,-1,-90,42
2019-03-17 10:14:21.298043,388,380,13008,0.171142578125,0.14013671875,1.124267578125,-2,-36,-100,-0.5038167938931297,0.007633587786259542,-1.618320610687023,5.296818551073242,2.476611354492693,33.61,-1,-90,43
2019-03-17 10:14:21.332983,452,676,16084,0.069580078125,0.0703125,0.988525390625,186,-235,-221,1.6641221374045803,1.5190839694656488,-1.4885496183206106,-1.3631814491242558,2.006841614778418,34.69,-1,-90,43
2019-03-17 10:14:21.366475,1012,3200,7440,-0.074462890625,0.10400390625,0.537353515625,-522,103,-277,-3.549618320610687,-1.1221374045801527,0.5954198473282443,-6.588030567246778,-0.5986475997645737,34.4,-1,-90,43
2019-03-17 10:14:21.399641,1972,900,19216,0.2119140625,0.064208984375,1.15234375,-992,608,-719,-5.351145038167939,5.145038167938932,-0.8320610687022901,-9.629050392120064,0.08754450384431411,34.98,-1,-90,44
2019-03-17 10:14:21.431901,-344,-1140,7700,0.11474609375,-0.041259765625,1.404541015625,-202,536,-73,1.7251908396946565,3.427480916030534,-3.549618320610687,0.12915022636610582,1.9465099808971247,36.17,-1,-90,44
